year,variable,mean,std,min,q1,median,q3,max
2013,VAR_10U,-0.1000048816204071,5.59060525894165,-32.910491943359375,-4.011993408203125,-0.38116455078125,3.2277679443359375,32.8580322265625
2014,VAR_10U,-0.027275577187538147,5.567808151245117,-36.903839111328125,-3.8958892822265625,-0.3290252685546875,3.275177001953125,31.15753173828125
2015,VAR_10U,0.0371742881834507,5.6205902099609375,-37.13592529296875,-3.8614501953125,-0.3072509765625,3.338592529296875,32.72239685058594
2016,VAR_10U,0.050142452120780945,5.610040187835693,-37.16136169433594,-3.857940673828125,-0.3007354736328125,3.38043212890625,30.4652099609375
2017,VAR_10U,-0.04788852110505104,5.590254306793213,-32.39671325683594,-3.9928436279296875,-0.344512939453125,3.2943115234375,32.397003173828125
2018,VAR_10U,-0.04125523939728737,5.609435558319092,-36.096038818359375,-3.966217041015625,-0.3463897705078125,3.2954254150390625,34.376007080078125
2019,VAR_10U,-0.10257484018802643,5.500274658203125,-39.46455383300781,-3.9527435302734375,-0.411773681640625,3.129608154296875,32.0240478515625
2020,VAR_10U,0.010890822857618332,5.614246845245361,-34.610107421875,-3.9483184814453125,-0.301788330078125,3.3958892822265625,36.51463317871094
2021,VAR_10U,-0.028896765783429146,5.645448684692383,-39.59660339355469,-4.0026092529296875,-0.3629913330078125,3.3356475830078125,34.6329345703125
2022,VAR_10U,-0.035008177161216736,5.637584686279297,-35.74919128417969,-3.991943359375,-0.35211181640625,3.32720947265625,33.04930114746094
1950,VAR_10V,0.21612174808979034,4.564458847045898,-29.89483642578125,-2.501495361328125,0.2817230224609375,3.0479736328125,36.91929626464844
1951,VAR_10V,0.19370897114276886,4.561174392700195,-34.281951904296875,-2.5677490234375,0.2496337890625,3.066650390625,34.417755126953125
1952,VAR_10V,0.16848088800907135,4.57052755355835,-31.87884521484375,-2.5693206787109375,0.2099761962890625,3.0072174072265625,40.48211669921875
1953,VAR_10V,0.20813976228237152,4.608915328979492,-34.064544677734375,-2.5897369384765625,0.2371063232421875,3.0836029052734375,38.598419189453125
1954,VAR_10V,0.21735890209674835,4.633245944976807,-35.08399963378906,-2.5579681396484375,0.26275634765625,3.0880279541015625,34.40037536621094
1955,VAR_10V,0.18691447377204895,4.5940775871276855,-32.38795471191406,-2.5855712890625,0.238983154296875,3.0670318603515625,29.426864624023438
1956,VAR_10V,0.20925723016262054,4.568769931793213,-36.146453857421875,-2.55389404296875,0.2397918701171875,3.059967041015625,34.461822509765625
