year,variable,mean,std,min,q1,median,q3,max
2022,VAR_10V,0.19374686479568481,0.2827169895172119,-0.40184128284454346,-0.05418604705482721,0.19223764538764954,0.4393291026353836,0.8547816872596741
1980,VAR_2T,278.30682373046875,1.773608684539795,275.6490783691406,276.6427001953125,277.96136474609375,280.0477828979492,281.7040710449219
1981,VAR_2T,278.4350891113281,1.7359999418258667,275.7880554199219,276.9173812866211,277.8566589355469,280.21080017089844,282.0574951171875
1982,VAR_2T,278.10723876953125,1.7967835664749146,274.983154296875,276.5019073486328,277.6285400390625,279.6212387084961,281.7725524902344
1983,VAR_2T,278.25927734375,1.7331359386444092,275.74285888671875,276.67893981933594,277.7018127441406,280.1344299316406,281.5139465332031
1984,VAR_2T,278.18170166015625,1.7259100675582886,274.84552001953125,276.6962890625,277.72900390625,280.0058822631836,281.3787536621094
1985,VAR_2T,278.0643310546875,1.779835820198059,274.9626770019531,276.57232666015625,277.56158447265625,279.94346618652344,281.6037292480469
1986,VAR_2T,278.0948486328125,1.6825393438339233,275.2666931152344,276.5922317504883,277.67730712890625,279.6720962524414,281.838623046875
1987,VAR_2T,278.08441162109375,1.8485411405563354,274.9180603027344,276.5694351196289,277.4696044921875,279.86085510253906,282.08209228515625
1988,VAR_2T,278.3111267089844,1.8466687202453613,275.50146484375,276.6526870727539,277.94964599609375,280.24468994140625,281.537353515625
1989,VAR_2T,278.1605224609375,1.7740106582641602,275.064453125,276.58184814453125,277.56756591796875,280.01134490966797,281.5458679199219
1990,VAR_2T,278.5295715332031,1.6725183725357056,275.86627197265625,277.03646087646484,278.1471252441406,280.1078109741211,281.87005615234375
1991,VAR_2T,278.44580078125,1.8566124439239502,275.4530334472656,276.8529281616211,277.78662109375,280.4551239013672,282.0939636230469
1992,VAR_2T,278.1298522949219,1.7115437984466553,275.4924011230469,276.5963439941406,277.6077880859375,279.81470489501953,281.4581604003906
1993,VAR_2T,278.0798645019531,1.7924607992172241,274.91064453125,276.49017333984375,277.64324951171875,279.9778594970703,281.4637145996094
1994,VAR_2T,278.0804443359375,1.8522834777832031,274.5865478515625,276.5247039794922,277.6932373046875,279.90345001220703,281.4130554199219
1995,VAR_2T,278.3804931640625,1.776738166809082,275.1398010253906,276.8102722167969,278.07159423828125,280.00399017333984,281.9066467285156
1996,VAR_2T,278.3135681152344,1.762405276298523,275.45220947265625,276.7607116699219,277.940185546875,279.92018127441406,281.934814453125
1997,VAR_2T,278.3167419433594,1.7170215845108032,275.422119140625,276.74910736083984,278.078369140625,279.9032516479492,281.8755187988281
1998,VAR_2T,278.4535827636719,1.8511946201324463,275.40374755859375,276.88331604003906,277.8565368652344,280.34515380859375,281.85394287109375
1999,VAR_2T,278.2659912109375,1.7721365690231323,275.2071838378906,276.6955032348633,277.8309326171875,280.0389175415039,281.5947570800781
2000,VAR_2T,278.2867126464844,1.7143797874450684,274.9740295410156,276.86997985839844,277.849609375,280.20398712158203,281.6092224121094
2001,VAR_2T,278.46722412109375,1.7780917882919312,275.3394470214844,276.80347442626953,278.16802978515625,280.2167663574219,282.15252685546875
2002,VAR_2T,278.6373291015625,1.7596138715744019,275.470947265625,277.1438751220703,278.2987365722656,280.4381790161133,281.9881591796875
2003,VAR_2T,278.52886962890625,1.7338417768478394,275.2681579589844,277.0769805908203,278.23333740234375,280.25926971435547,281.5467834472656
2004,VAR_2T,278.40826416015625,1.6364929676055908,275.47821044921875,276.9645233154297,278.1047668457031,280.0584411621094,281.4992370605469
2005,VAR_2T,278.76690673828125,1.6411652565002441,275.774658203125,277.4125518798828,278.39697265625,280.4109420776367,281.7839050292969
2006,VAR_2T,278.6738586425781,1.686611533164978,275.7320251464844,277.2595901489258,278.3526611328125,280.3081283569336,281.99554443359375
2007,VAR_2T,278.7389831542969,1.7145625352859497,275.16705322265625,277.30211639404297,278.6006774902344,280.38487243652344,281.88916015625
2008,VAR_2T,278.51092529296875,1.7193403244018555,275.53436279296875,277.0078659057617,278.3453369140625,280.10938262939453,282.0373229980469
2009,VAR_2T,278.6604309082031,1.7471765279769897,275.62451171875,277.1353302001953,278.4359130859375,280.23328399658203,281.9533386230469
2010,VAR_2T,278.71533203125,1.6259104013442993,275.9065856933594,277.1573257446289,278.58001708984375,280.25125885009766,281.6235046386719
2011,VAR_2T,278.7145690917969,1.7517451047897339,275.71990966796875,277.1700668334961,278.32269287109375,280.44798278808594,282.1084899902344
2012,VAR_2T,278.71124267578125,1.65994393825531,275.5758972167969,277.22933197021484,278.42181396484375,280.3518753051758,281.9298095703125
2013,VAR_2T,278.70135498046875,1.746898889541626,275.22210693359375,277.3556442260742,278.2703857421875,280.41234588623047,281.9100341796875
2014,VAR_2T,278.74755859375,1.6649253368377686,275.7852783203125,277.22705841064453,278.52471923828125,280.4753952026367,281.8794860839844
2015,VAR_2T,278.81317138671875,1.575408697128296,276.00701904296875,277.3391342163086,278.5946044921875,280.3672637939453,281.8624572753906
2016,VAR_2T,279.16912841796875,1.5366289615631104,276.5301818847656,277.73738861083984,279.0397033691406,280.64237213134766,282.36297607421875
2017,VAR_2T,279.0226135253906,1.5102390050888062,276.3912658691406,277.6856155395508,278.6807556152344,280.50684356689453,281.9662170410156
2018,VAR_2T,279.033935546875,1.6677125692367554,275.9092712402344,277.5447692871094,278.87652587890625,280.4356155395508,282.38397216796875
2019,VAR_2T,279.0693054199219,1.6611372232437134,276.1617736816406,277.61486053466797,278.89862060546875,280.69725036621094,282.1991271972656
2020,VAR_2T,279.1647033691406,1.6657813787460327,275.9425964355469,277.6018295288086,279.0631103515625,280.74769592285156,282.14080810546875
2021,VAR_2T,278.8382263183594,1.7126981019973755,275.9217224121094,277.3172607421875,278.6432800292969,280.4933624267578,281.9726867675781
2022,VAR_2T,278.9831237792969,1.7237366437911987,276.1817321777344,277.44667053222656,278.50604248046875,280.68065643310547,282.1902770996094
